127.0.0.1 - - [01/Oct/2021:09:05:34 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [01/Oct/2021:11:21:16 +0900] "GET /studyhtml5/ch06/3.theFitness2/index.html HTTP/1.1" 200 3912
0:0:0:0:0:0:0:1 - - [01/Oct/2021:11:21:16 +0900] "GET /studyhtml5/ch06/3.theFitness2/css/style.css?ver=1.1 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Oct/2021:11:21:16 +0900] "GET /studyhtml5/ch06/3.theFitness2/script/main.js HTTP/1.1" 404 867
0:0:0:0:0:0:0:1 - - [01/Oct/2021:11:22:25 +0900] "GET /studyhtml5/ch06/3.theFitness2/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Oct/2021:11:22:25 +0900] "GET /studyhtml5/ch06/3.theFitness2/script/main.js HTTP/1.1" 404 867
0:0:0:0:0:0:0:1 - - [01/Oct/2021:11:22:25 +0900] "GET /studyhtml5/ch06/3.theFitness2/css/style.css?ver=1.1 HTTP/1.1" 200 3230
0:0:0:0:0:0:0:1 - - [01/Oct/2021:11:22:44 +0900] "GET /studyhtml5/ch06/3.theFitness2/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Oct/2021:11:22:44 +0900] "GET /studyhtml5/ch06/3.theFitness2/css/style.css?ver=1.1 HTTP/1.1" 200 3228
0:0:0:0:0:0:0:1 - - [01/Oct/2021:11:22:44 +0900] "GET /studyhtml5/ch06/3.theFitness2/script/main.js HTTP/1.1" 404 867
0:0:0:0:0:0:0:1 - - [01/Oct/2021:11:23:02 +0900] "GET /studyhtml5/ch06/3.theFitness2/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Oct/2021:11:23:02 +0900] "GET /studyhtml5/ch06/3.theFitness2/css/style.css?ver=1.1 HTTP/1.1" 200 3228
0:0:0:0:0:0:0:1 - - [01/Oct/2021:11:23:02 +0900] "GET /studyhtml5/ch06/3.theFitness2/script/main.js HTTP/1.1" 404 867
0:0:0:0:0:0:0:1 - - [01/Oct/2021:11:35:55 +0900] "GET /studyhtml5/ch06/3.theFitness2/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Oct/2021:11:35:55 +0900] "GET /studyhtml5/ch06/3.theFitness2/css/style.css?ver=1.1 HTTP/1.1" 200 3236
0:0:0:0:0:0:0:1 - - [01/Oct/2021:11:35:55 +0900] "GET /studyhtml5/ch06/3.theFitness2/script/main.js HTTP/1.1" 404 867
0:0:0:0:0:0:0:1 - - [01/Oct/2021:11:36:08 +0900] "GET /studyhtml5/ch06/3.theFitness2/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Oct/2021:11:36:08 +0900] "GET /studyhtml5/ch06/3.theFitness2/css/style.css?ver=1.1 HTTP/1.1" 200 3234
0:0:0:0:0:0:0:1 - - [01/Oct/2021:11:36:08 +0900] "GET /studyhtml5/ch06/3.theFitness2/script/main.js HTTP/1.1" 404 867
0:0:0:0:0:0:0:1 - - [01/Oct/2021:11:38:13 +0900] "GET /studyhtml5/ch06/3.theFitness2/index.html HTTP/1.1" 200 3991
0:0:0:0:0:0:0:1 - - [01/Oct/2021:11:38:13 +0900] "GET /studyhtml5/ch06/3.theFitness2/css/style.css?ver=1.1 HTTP/1.1" 200 3333
0:0:0:0:0:0:0:1 - - [01/Oct/2021:11:38:13 +0900] "GET /studyhtml5/ch06/3.theFitness2/script/main.js HTTP/1.1" 404 867
0:0:0:0:0:0:0:1 - - [01/Oct/2021:11:40:16 +0900] "GET /studyhtml5/ch06/3.theFitness2/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Oct/2021:11:40:16 +0900] "GET /studyhtml5/ch06/3.theFitness2/css/style.css?ver=1.1 HTTP/1.1" 200 3482
0:0:0:0:0:0:0:1 - - [01/Oct/2021:11:40:16 +0900] "GET /studyhtml5/ch06/3.theFitness2/script/main.js HTTP/1.1" 404 867
0:0:0:0:0:0:0:1 - - [01/Oct/2021:11:40:52 +0900] "GET /studyhtml5/ch06/3.theFitness2/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Oct/2021:11:40:52 +0900] "GET /studyhtml5/ch06/3.theFitness2/script/main.js HTTP/1.1" 404 867
0:0:0:0:0:0:0:1 - - [01/Oct/2021:11:40:52 +0900] "GET /studyhtml5/ch06/3.theFitness2/css/style.css?ver=1.1 HTTP/1.1" 200 3482
0:0:0:0:0:0:0:1 - - [01/Oct/2021:11:41:33 +0900] "GET /studyhtml5/ch06/3.theFitness2/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Oct/2021:11:41:33 +0900] "GET /studyhtml5/ch06/3.theFitness2/script/main.js HTTP/1.1" 404 867
0:0:0:0:0:0:0:1 - - [01/Oct/2021:11:41:33 +0900] "GET /studyhtml5/ch06/3.theFitness2/css/style.css?ver=1.1 HTTP/1.1" 200 3549
0:0:0:0:0:0:0:1 - - [01/Oct/2021:11:41:45 +0900] "GET /studyhtml5/ch06/3.theFitness2/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Oct/2021:11:41:45 +0900] "GET /studyhtml5/ch06/3.theFitness2/css/style.css?ver=1.1 HTTP/1.1" 200 3552
0:0:0:0:0:0:0:1 - - [01/Oct/2021:11:41:45 +0900] "GET /studyhtml5/ch06/3.theFitness2/script/main.js HTTP/1.1" 404 867
0:0:0:0:0:0:0:1 - - [01/Oct/2021:11:41:52 +0900] "GET /studyhtml5/ch06/3.theFitness2/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Oct/2021:11:41:52 +0900] "GET /studyhtml5/ch06/3.theFitness2/css/style.css?ver=1.1 HTTP/1.1" 200 3552
0:0:0:0:0:0:0:1 - - [01/Oct/2021:11:41:52 +0900] "GET /studyhtml5/ch06/3.theFitness2/script/main.js HTTP/1.1" 404 867
0:0:0:0:0:0:0:1 - - [01/Oct/2021:11:43:26 +0900] "GET /studyhtml5/ch06/3.theFitness2/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Oct/2021:11:43:26 +0900] "GET /studyhtml5/ch06/3.theFitness2/script/main.js HTTP/1.1" 404 867
0:0:0:0:0:0:0:1 - - [01/Oct/2021:11:43:26 +0900] "GET /studyhtml5/ch06/3.theFitness2/css/style.css?ver=1.1 HTTP/1.1" 200 3719
0:0:0:0:0:0:0:1 - - [01/Oct/2021:11:43:26 +0900] "GET /studyhtml5/ch06/3.theFitness2/images/topic_bg.jpg HTTP/1.1" 200 95320
0:0:0:0:0:0:0:1 - - [01/Oct/2021:11:43:37 +0900] "GET /studyhtml5/ch06/3.theFitness2/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Oct/2021:11:43:37 +0900] "GET /studyhtml5/ch06/3.theFitness2/css/style.css?ver=1.1 HTTP/1.1" 200 3699
0:0:0:0:0:0:0:1 - - [01/Oct/2021:11:43:37 +0900] "GET /studyhtml5/ch06/3.theFitness2/script/main.js HTTP/1.1" 404 867
0:0:0:0:0:0:0:1 - - [01/Oct/2021:11:43:48 +0900] "GET /studyhtml5/ch06/3.theFitness2/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Oct/2021:11:43:48 +0900] "GET /studyhtml5/ch06/3.theFitness2/css/style.css?ver=1.1 HTTP/1.1" 200 3699
0:0:0:0:0:0:0:1 - - [01/Oct/2021:11:43:48 +0900] "GET /studyhtml5/ch06/3.theFitness2/script/main.js HTTP/1.1" 404 867
0:0:0:0:0:0:0:1 - - [01/Oct/2021:11:44:29 +0900] "GET /studyhtml5/ch06/3.theFitness2/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Oct/2021:11:44:30 +0900] "GET /studyhtml5/ch06/3.theFitness2/script/main.js HTTP/1.1" 404 867
0:0:0:0:0:0:0:1 - - [01/Oct/2021:11:44:30 +0900] "GET /studyhtml5/ch06/3.theFitness2/css/style.css?ver=1.1 HTTP/1.1" 200 3708
0:0:0:0:0:0:0:1 - - [01/Oct/2021:11:47:04 +0900] "GET /studyhtml5/ch06/3.theFitness2/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Oct/2021:11:47:04 +0900] "GET /studyhtml5/ch06/3.theFitness2/css/style.css?ver=1.1 HTTP/1.1" 200 3708
0:0:0:0:0:0:0:1 - - [01/Oct/2021:11:47:04 +0900] "GET /studyhtml5/ch06/3.theFitness2/script/main.js HTTP/1.1" 404 867
0:0:0:0:0:0:0:1 - - [01/Oct/2021:11:49:38 +0900] "GET /studyhtml5/ch06/3.theFitness2/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Oct/2021:11:49:38 +0900] "GET /studyhtml5/ch06/3.theFitness2/script/main.js HTTP/1.1" 404 867
0:0:0:0:0:0:0:1 - - [01/Oct/2021:11:49:38 +0900] "GET /studyhtml5/ch06/3.theFitness2/css/style.css?ver=1.1 HTTP/1.1" 200 3725
0:0:0:0:0:0:0:1 - - [01/Oct/2021:11:50:59 +0900] "GET /studyhtml5/ch06/3.theFitness2/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Oct/2021:11:50:59 +0900] "GET /studyhtml5/ch06/3.theFitness2/css/style.css?ver=1.1 HTTP/1.1" 200 3750
0:0:0:0:0:0:0:1 - - [01/Oct/2021:11:50:59 +0900] "GET /studyhtml5/ch06/3.theFitness2/script/main.js HTTP/1.1" 404 867
0:0:0:0:0:0:0:1 - - [01/Oct/2021:11:51:31 +0900] "GET /studyhtml5/ch06/3.theFitness2/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Oct/2021:11:51:31 +0900] "GET /studyhtml5/ch06/3.theFitness2/script/main.js HTTP/1.1" 404 867
0:0:0:0:0:0:0:1 - - [01/Oct/2021:11:51:31 +0900] "GET /studyhtml5/ch06/3.theFitness2/css/style.css?ver=1.1 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Oct/2021:11:51:31 +0900] "GET /studyhtml5/ch06/3.theFitness2/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Oct/2021:11:51:31 +0900] "GET /studyhtml5/ch06/3.theFitness2/script/main.js HTTP/1.1" 404 867
0:0:0:0:0:0:0:1 - - [01/Oct/2021:11:51:32 +0900] "GET /studyhtml5/ch06/3.theFitness2/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Oct/2021:11:51:32 +0900] "GET /studyhtml5/ch06/3.theFitness2/script/main.js HTTP/1.1" 404 867
0:0:0:0:0:0:0:1 - - [01/Oct/2021:11:52:33 +0900] "GET /studyhtml5/ch06/3.theFitness2/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Oct/2021:11:52:33 +0900] "GET /studyhtml5/ch06/3.theFitness2/script/main.js HTTP/1.1" 404 867
0:0:0:0:0:0:0:1 - - [01/Oct/2021:11:52:33 +0900] "GET /studyhtml5/ch06/3.theFitness2/css/style.css?ver=1.1 HTTP/1.1" 200 3586
0:0:0:0:0:0:0:1 - - [01/Oct/2021:11:53:36 +0900] "GET /studyhtml5/ch06/3.theFitness2/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Oct/2021:11:53:36 +0900] "GET /studyhtml5/ch06/3.theFitness2/script/main.js HTTP/1.1" 404 867
0:0:0:0:0:0:0:1 - - [01/Oct/2021:11:53:36 +0900] "GET /studyhtml5/ch06/3.theFitness2/css/style.css?ver=1.1 HTTP/1.1" 200 3611
0:0:0:0:0:0:0:1 - - [01/Oct/2021:11:53:51 +0900] "GET /studyhtml5/ch06/3.theFitness2/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Oct/2021:11:53:51 +0900] "GET /studyhtml5/ch06/3.theFitness2/script/main.js HTTP/1.1" 404 867
0:0:0:0:0:0:0:1 - - [01/Oct/2021:11:53:51 +0900] "GET /studyhtml5/ch06/3.theFitness2/css/style.css?ver=1.1 HTTP/1.1" 200 3621
0:0:0:0:0:0:0:1 - - [01/Oct/2021:11:54:07 +0900] "GET /studyhtml5/ch06/3.theFitness2/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Oct/2021:11:54:07 +0900] "GET /studyhtml5/ch06/3.theFitness2/script/main.js HTTP/1.1" 404 867
0:0:0:0:0:0:0:1 - - [01/Oct/2021:11:54:07 +0900] "GET /studyhtml5/ch06/3.theFitness2/css/style.css?ver=1.1 HTTP/1.1" 200 3634
0:0:0:0:0:0:0:1 - - [01/Oct/2021:11:55:31 +0900] "GET /studyhtml5/ch06/3.theFitness2/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Oct/2021:11:55:31 +0900] "GET /studyhtml5/ch06/3.theFitness2/script/main.js HTTP/1.1" 404 867
0:0:0:0:0:0:0:1 - - [01/Oct/2021:11:55:31 +0900] "GET /studyhtml5/ch06/3.theFitness2/css/style.css?ver=1.1 HTTP/1.1" 200 3761
0:0:0:0:0:0:0:1 - - [01/Oct/2021:11:56:09 +0900] "GET /studyhtml5/ch06/3.theFitness2/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Oct/2021:11:56:09 +0900] "GET /studyhtml5/ch06/3.theFitness2/script/main.js HTTP/1.1" 404 867
0:0:0:0:0:0:0:1 - - [01/Oct/2021:11:56:09 +0900] "GET /studyhtml5/ch06/3.theFitness2/css/style.css?ver=1.1 HTTP/1.1" 200 3804
0:0:0:0:0:0:0:1 - - [01/Oct/2021:11:56:09 +0900] "GET /studyhtml5/ch06/3.theFitness2/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Oct/2021:11:56:09 +0900] "GET /studyhtml5/ch06/3.theFitness2/script/main.js HTTP/1.1" 404 867
0:0:0:0:0:0:0:1 - - [01/Oct/2021:11:56:09 +0900] "GET /studyhtml5/ch06/3.theFitness2/css/style.css?ver=1.1 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Oct/2021:11:56:53 +0900] "GET /studyhtml5/ch06/3.theFitness2/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Oct/2021:11:56:53 +0900] "GET /studyhtml5/ch06/3.theFitness2/script/main.js HTTP/1.1" 404 867
0:0:0:0:0:0:0:1 - - [01/Oct/2021:11:56:53 +0900] "GET /studyhtml5/ch06/3.theFitness2/css/style.css?ver=1.1 HTTP/1.1" 200 3832
0:0:0:0:0:0:0:1 - - [01/Oct/2021:11:57:25 +0900] "GET /studyhtml5/ch06/3.theFitness2/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Oct/2021:11:57:25 +0900] "GET /studyhtml5/ch06/3.theFitness2/script/main.js HTTP/1.1" 404 867
0:0:0:0:0:0:0:1 - - [01/Oct/2021:11:57:25 +0900] "GET /studyhtml5/ch06/3.theFitness2/css/style.css?ver=1.1 HTTP/1.1" 200 3851
0:0:0:0:0:0:0:1 - - [01/Oct/2021:11:57:37 +0900] "GET /studyhtml5/ch06/3.theFitness2/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Oct/2021:11:57:37 +0900] "GET /studyhtml5/ch06/3.theFitness2/script/main.js HTTP/1.1" 404 867
0:0:0:0:0:0:0:1 - - [01/Oct/2021:11:57:37 +0900] "GET /studyhtml5/ch06/3.theFitness2/css/style.css?ver=1.1 HTTP/1.1" 200 3863
0:0:0:0:0:0:0:1 - - [01/Oct/2021:11:58:26 +0900] "GET /studyhtml5/ch06/3.theFitness2/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Oct/2021:11:58:26 +0900] "GET /studyhtml5/ch06/3.theFitness2/script/main.js HTTP/1.1" 404 867
0:0:0:0:0:0:0:1 - - [01/Oct/2021:11:58:26 +0900] "GET /studyhtml5/ch06/3.theFitness2/css/style.css?ver=1.1 HTTP/1.1" 200 3929
0:0:0:0:0:0:0:1 - - [01/Oct/2021:11:58:51 +0900] "GET /studyhtml5/ch06/3.theFitness2/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Oct/2021:11:58:51 +0900] "GET /studyhtml5/ch06/3.theFitness2/css/style.css?ver=1.1 HTTP/1.1" 200 3951
0:0:0:0:0:0:0:1 - - [01/Oct/2021:11:58:51 +0900] "GET /studyhtml5/ch06/3.theFitness2/script/main.js HTTP/1.1" 404 867
0:0:0:0:0:0:0:1 - - [01/Oct/2021:11:59:49 +0900] "GET /studyhtml5/ch06/3.theFitness2/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Oct/2021:11:59:49 +0900] "GET /studyhtml5/ch06/3.theFitness2/script/main.js HTTP/1.1" 404 867
0:0:0:0:0:0:0:1 - - [01/Oct/2021:11:59:49 +0900] "GET /studyhtml5/ch06/3.theFitness2/css/style.css?ver=1.1 HTTP/1.1" 200 3937
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:00:00 +0900] "GET /studyhtml5/ch06/3.theFitness2/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:00:00 +0900] "GET /studyhtml5/ch06/3.theFitness2/script/main.js HTTP/1.1" 404 867
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:00:00 +0900] "GET /studyhtml5/ch06/3.theFitness2/css/style.css?ver=1.1 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:00:04 +0900] "GET /studyhtml5/ch06/3.theFitness2/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:00:04 +0900] "GET /studyhtml5/ch06/3.theFitness2/css/style.css?ver=1.1 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:00:04 +0900] "GET /studyhtml5/ch06/3.theFitness2/script/main.js HTTP/1.1" 404 867
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:00:04 +0900] "GET /studyhtml5/ch06/3.theFitness2/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:00:04 +0900] "GET /studyhtml5/ch06/3.theFitness2/script/main.js HTTP/1.1" 404 867
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:00:12 +0900] "GET /studyhtml5/ch06/3.theFitness2/index.html HTTP/1.1" 200 3991
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:00:12 +0900] "GET /studyhtml5/ch06/3.theFitness2/css/style.css?ver=1.1 HTTP/1.1" 200 3941
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:00:12 +0900] "GET /studyhtml5/ch06/3.theFitness2/script/main.js HTTP/1.1" 404 867
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:00:12 +0900] "GET /studyhtml5/ch06/3.theFitness2/images/cont_img1.jpg HTTP/1.1" 200 132373
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:00:12 +0900] "GET /studyhtml5/ch06/3.theFitness2/images/logo.gif HTTP/1.1" 200 1547
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:00:12 +0900] "GET /studyhtml5/ch06/3.theFitness2/images/visual_img.png HTTP/1.1" 200 238080
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:00:12 +0900] "GET /studyhtml5/ch06/3.theFitness2/images/cont_img2.jpg HTTP/1.1" 200 81188
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:00:12 +0900] "GET /studyhtml5/ch06/3.theFitness2/images/side_banner.jpg HTTP/1.1" 200 32435
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:00:12 +0900] "GET /studyhtml5/ch06/3.theFitness2/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:00:12 +0900] "GET /studyhtml5/ch06/3.theFitness2/script/main.js HTTP/1.1" 404 867
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:01:06 +0900] "GET /studyhtml5/ch06/3.theFitness2/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:01:06 +0900] "GET /studyhtml5/ch06/3.theFitness2/script/main.js HTTP/1.1" 404 867
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:01:06 +0900] "GET /studyhtml5/ch06/3.theFitness2/css/style.css?ver=1.1 HTTP/1.1" 200 4003
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:01:52 +0900] "GET /studyhtml5/ch06/3.theFitness2/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:01:52 +0900] "GET /studyhtml5/ch06/3.theFitness2/script/main.js HTTP/1.1" 404 867
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:01:52 +0900] "GET /studyhtml5/ch06/3.theFitness2/css/style.css?ver=1.1 HTTP/1.1" 200 4049
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:02:44 +0900] "GET /studyhtml5/ch06/3.theFitness2/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:02:44 +0900] "GET /studyhtml5/ch06/3.theFitness2/script/main.js HTTP/1.1" 404 867
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:02:44 +0900] "GET /studyhtml5/ch06/3.theFitness2/css/style.css?ver=1.1 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:04:10 +0900] "GET /studyhtml5/ch06/3.theFitness2/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:04:10 +0900] "GET /studyhtml5/ch06/3.theFitness2/script/main.js HTTP/1.1" 404 867
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:04:10 +0900] "GET /studyhtml5/ch06/3.theFitness2/css/style.css?ver=1.1 HTTP/1.1" 200 4146
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:05:13 +0900] "GET /studyhtml5/ch06/3.theFitness2/index.html HTTP/1.1" 200 3991
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:05:13 +0900] "GET /studyhtml5/ch06/3.theFitness2/script/main.js HTTP/1.1" 404 867
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:05:13 +0900] "GET /studyhtml5/ch06/3.theFitness2/css/style.css?ver=1.1 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:05:14 +0900] "GET /studyhtml5/ch06/3.theFitness2/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:05:14 +0900] "GET /studyhtml5/ch06/3.theFitness2/script/main.js HTTP/1.1" 404 867
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:05:14 +0900] "GET /studyhtml5/ch06/3.theFitness2/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:05:14 +0900] "GET /studyhtml5/ch06/3.theFitness2/script/main.js HTTP/1.1" 404 867
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:05:15 +0900] "GET /studyhtml5/ch06/3.theFitness2/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:05:15 +0900] "GET /studyhtml5/ch06/3.theFitness2/script/main.js HTTP/1.1" 404 867
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:05:16 +0900] "GET /studyhtml5/ch06/3.theFitness2/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:05:16 +0900] "GET /studyhtml5/ch06/3.theFitness2/script/main.js HTTP/1.1" 404 867
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:05:17 +0900] "GET /studyhtml5/ch06/3.theFitness2/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:05:17 +0900] "GET /studyhtml5/ch06/3.theFitness2/script/main.js HTTP/1.1" 404 867
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:05:18 +0900] "GET /studyhtml5/ch06/3.theFitness2/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:05:18 +0900] "GET /studyhtml5/ch06/3.theFitness2/script/main.js HTTP/1.1" 404 867
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:06:24 +0900] "GET /studyhtml5/ch06/3.theFitness2/index.html HTTP/1.1" 200 3993
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:06:24 +0900] "GET /studyhtml5/ch06/3.theFitness2/script/main.js HTTP/1.1" 404 867
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:06:24 +0900] "GET /studyhtml5/ch06/3.theFitness2/css/style.css?ver=1.1 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:06:24 +0900] "GET /studyhtml5/ch06/3.theFitness2/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:06:24 +0900] "GET /studyhtml5/ch06/3.theFitness2/script/main.js HTTP/1.1" 404 867
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:06:24 +0900] "GET /studyhtml5/ch06/3.theFitness2/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:06:24 +0900] "GET /studyhtml5/ch06/3.theFitness2/script/main.js HTTP/1.1" 404 867
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:06:24 +0900] "GET /studyhtml5/ch06/3.theFitness2/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:06:24 +0900] "GET /studyhtml5/ch06/3.theFitness2/script/main.js HTTP/1.1" 404 867
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:09:05 +0900] "GET /studyhtml5/ch06/3.theFitness2/index.html HTTP/1.1" 200 4025
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:09:05 +0900] "GET /studyhtml5/ch06/3.theFitness2/css/style.css?ver=1.1 HTTP/1.1" 200 4188
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:09:05 +0900] "GET /studyhtml5/ch06/3.theFitness2/script/main.js HTTP/1.1" 404 867
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:09:47 +0900] "GET /studyhtml5/ch06/3.theFitness2/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:09:47 +0900] "GET /studyhtml5/ch06/3.theFitness2/css/style.css?ver=1.1 HTTP/1.1" 200 4206
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:09:47 +0900] "GET /studyhtml5/ch06/3.theFitness2/script/main.js HTTP/1.1" 404 867
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:10:28 +0900] "GET /studyhtml5/ch06/3.theFitness2/css/style.css?ver=1.1 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:11:46 +0900] "GET /studyhtml5/ch06/3.theFitness2/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:11:46 +0900] "GET /studyhtml5/ch06/3.theFitness2/css/style.css?ver=1.1 HTTP/1.1" 200 4300
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:11:46 +0900] "GET /studyhtml5/ch06/3.theFitness2/script/main.js HTTP/1.1" 404 867
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:11:53 +0900] "GET /studyhtml5/ch06/3.theFitness2/css/style.css?ver=1.1 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Oct/2021:12:12:41 +0900] "GET /studyhtml5/ch06/3.theFitness2/index.html HTTP/1.1" 304 -
